t_s,x
370.300000,0.08023448
370.400000,0.28257476
370.500000,0.18110381
370.600000,0.18744340
370.700000,0.28730934
370.800000,0.16015167
370.900000,0.15009672
371.000000,0.24733521
371.100000,0.28176165
371.200000,0.16090314
371.300000,0.19964092
371.400000,0.07600023
371.500000,0.05302226
371.600000,0.28585051
371.700000,0.24585882
371.800000,0.23992014
371.900000,0.18081174
372.000000,0.15345914
372.100000,0.23861530
372.200000,0.28008546
372.300000,0.29327721
372.400000,0.14173747
372.500000,0.37691226
372.600000,0.20503802
372.700000,0.28473450
372.800000,0.21950597
372.900000,0.21420522
373.000000,0.07492935
373.100000,0.28826983
373.200000,0.62374799
373.300000,0.13561010
373.400000,0.22737102
373.500000,0.17531740
373.600000,0.17249006
373.700000,0.48405168
373.800000,0.16579867
373.900000,0.18144588
374.000000,-0.00124997
374.100000,0.13836922
374.200000,-0.00090114
374.300000,0.34747148
374.400000,0.67284884
374.500000,0.16931994
374.600000,-0.02791868
374.700000,0.34811840
374.800000,0.11515657
374.900000,0.43109772
375.000000,0.20087148
375.100000,0.15320899
375.200000,0.20337955
375.300000,0.35088742
375.400000,0.21072058
375.500000,0.18532728
375.600000,0.25548977
375.700000,0.07428550
375.800000,0.32001680
375.900000,-0.01639413
376.000000,0.18712673
376.100000,0.36787355
376.200000,0.29667402
376.300000,0.35215612
376.400000,0.24069421
376.500000,0.41347953
376.600000,0.36449178
376.700000,0.28844412
376.800000,0.34597175
376.900000,0.31888056
377.000000,0.13847162
377.100000,-0.00657187
377.200000,0.26861248
377.300000,0.28681754
377.400000,0.38128672
377.500000,0.07498713
377.600000,0.07924033
377.700000,0.27749664
377.800000,0.19781199
377.900000,-0.06577043
378.000000,0.26848403
378.100000,-0.05936469
378.200000,0.06701730
378.300000,0.42072660
378.400000,0.48480737
378.500000,0.03900722
378.600000,0.17273867
378.700000,0.24685222
378.800000,0.49385407
378.900000,0.13508557
379.000000,0.13014870
379.100000,0.41743480
379.200000,0.11237478
379.300000,0.28444202
379.400000,-0.04544983
379.500000,0.14474053
379.600000,-0.08309763
379.700000,0.00041997
379.800000,0.30447967
379.900000,0.16234759
380.000000,0.10616193
380.100000,0.07132796
380.200000,0.14801292
380.300000,0.25080359
380.400000,0.34681958
380.500000,-0.18417804
380.600000,0.09787615
380.700000,0.24030874
380.800000,0.19275978
380.900000,0.27705209
381.000000,0.26363540
381.100000,0.16090685
381.200000,0.11412782
381.300000,0.12595342
381.400000,0.34229464
381.500000,0.05710017
381.600000,0.15559455
381.700000,0.17227956
381.800000,0.36571364
381.900000,0.08093925
382.000000,0.26179858
382.100000,0.30424853
382.200000,0.11695009
382.300000,0.12220074
382.400000,0.10427033
382.500000,0.12869974
382.600000,0.28530952
382.700000,0.17178568
382.800000,0.16826002
382.900000,-0.05492962
383.000000,-0.03103353
383.100000,0.42630155
383.200000,0.05471941
383.300000,-0.01393022
383.400000,0.31055971
383.500000,0.11857469
383.600000,0.17386470
383.700000,0.05775103
383.800000,0.04379912
383.900000,0.05742140
384.000000,-0.13098214
384.100000,0.06743745
384.200000,0.13221016
384.300000,0.37465648
384.400000,0.10896996
384.500000,-0.24765305
384.600000,0.09738323
384.700000,0.52487350
384.800000,0.24225092
384.900000,-0.02662090
385.000000,0.19092851
385.100000,-0.00847340
385.200000,-0.10514590
385.300000,0.06106302
385.400000,0.10997338
385.500000,-0.16479047
385.600000,-0.05654832
385.700000,0.12124613
385.800000,0.05378929
385.900000,0.15429208
386.000000,-0.08874518
386.100000,0.20464907
386.200000,-0.07185715
386.300000,0.34980046
386.400000,-0.18022390
386.500000,-0.10518324
386.600000,0.14598976
386.700000,0.31996869
386.800000,0.13477475
386.900000,0.16079795
387.000000,0.07687032
387.100000,-0.07215748
387.200000,-0.00150080
387.300000,-0.09059992
387.400000,-0.09965122
387.500000,0.15800782
387.600000,-0.07388250
387.700000,0.15049195
387.800000,-0.07370906
387.900000,0.16450638
388.000000,0.06756309
388.100000,0.34457866
388.200000,0.19137332
388.300000,0.33411229
388.400000,0.02263486
388.500000,0.14702909
388.600000,-0.00840710
388.700000,0.06653688
388.800000,0.09361807
388.900000,0.02587044
389.000000,-0.04838730
389.100000,-0.07885240
389.200000,-0.21880714
389.300000,-0.03064929
389.400000,0.22366478
389.500000,-0.11790106
389.600000,-0.05140299
389.700000,0.40559822
389.800000,0.03453220
389.900000,0.17215460
390.000000,0.24489119
390.100000,0.21214092
390.200000,-0.11041406
390.300000,0.08631485
390.400000,-0.11769706
390.500000,0.50688082
390.600000,-0.08464819
390.700000,-0.00794442
390.800000,-0.00447030
390.900000,-0.09518847
391.000000,0.33344880
391.100000,0.48445903
391.200000,0.04755289
391.300000,-0.09931268
391.400000,-0.23186956
391.500000,0.04675413
391.600000,0.03775504
391.700000,-0.02714264
391.800000,0.09362238
391.900000,0.13360885
392.000000,0.12991038
392.100000,0.04787960
392.200000,-0.05116822
392.300000,0.20473596
392.400000,0.12478571
392.500000,0.23863621
392.600000,0.23290712
392.700000,-0.10472858
392.800000,-0.11770120
392.900000,-0.00846534
393.000000,-0.04217462
393.100000,0.24059618
393.200000,0.18264318
393.300000,0.29646782
393.400000,0.19744564
393.500000,0.17297522
393.600000,0.32819352
393.700000,0.22120115
393.800000,0.17113060
393.900000,0.36351691
394.000000,0.15721081
394.100000,0.07773643
394.200000,0.00109446
394.300000,0.25198493
394.400000,0.32645967
394.500000,0.13490100
394.600000,0.34781430
394.700000,-0.16862798
394.800000,0.11235095
394.900000,0.11908890
395.000000,-0.01864995
395.100000,0.43631666
395.200000,0.08207890
395.300000,0.04294415
395.400000,0.11254990
395.500000,-0.18112011
395.600000,0.00796301
395.700000,0.27615394
395.800000,0.03059829
395.900000,0.00205857
396.000000,0.31529025
396.100000,0.33512136
396.200000,0.22995049
396.300000,0.10075327
396.400000,0.12826291
396.500000,0.03217578
396.600000,0.01896599
396.700000,0.01810637
396.800000,0.08606370
396.900000,0.01602013
397.000000,-0.05815953
397.100000,0.19634330
397.200000,0.20629099
397.300000,0.44282721
397.400000,0.10709008
397.500000,0.26031822
397.600000,0.24628576
397.700000,0.16373120
397.800000,0.33919305
397.900000,0.33346405
398.000000,0.26564116
398.100000,0.19520583
398.200000,0.18738788
398.300000,0.06567618
398.400000,0.14121717
398.500000,0.15698664
398.600000,0.09644151
398.700000,0.31673532
398.800000,0.42793969
398.900000,0.11150839
399.000000,0.30272584
399.100000,0.11252417
399.200000,0.22744730
399.300000,0.16486701
399.400000,0.37334085
399.500000,0.22960816
399.600000,0.49153084
399.700000,0.30417972
399.800000,0.22808293
399.900000,0.12993792
400.000000,0.35340986
400.100000,0.46335674
400.200000,0.36993924
400.300000,0.68616199
400.400000,0.57983136
400.500000,0.31738809
400.600000,0.30137378
400.700000,0.43564081
400.800000,0.23895477
400.900000,0.51894289
401.000000,0.40684889
401.100000,0.40344588
401.200000,0.43896920
401.300000,0.58451597
401.400000,0.35046935
401.500000,0.31674412
401.600000,0.55387916
401.700000,0.46277807
401.800000,0.27828457
401.900000,0.32164964
402.000000,0.35674347
402.100000,0.36843008
402.200000,0.09450017
402.300000,0.07574069
402.400000,0.17709511
402.500000,0.17662232
402.600000,0.21842837
402.700000,0.40072730
402.800000,0.29656996
402.900000,0.33315302
403.000000,0.13512584
403.100000,0.26543108
403.200000,0.43314713
403.300000,0.42610766
403.400000,0.21844043
403.500000,0.34891520
403.600000,0.63901254
403.700000,0.29506535
403.800000,0.20152381
403.900000,0.28728968
404.000000,0.31464570
404.100000,0.28631734
404.200000,0.30980104
404.300000,0.11616586
404.400000,0.19517794
404.500000,0.32993520
404.600000,0.33333022
404.700000,0.28501118
404.800000,0.32800212
404.900000,0.36230546
405.000000,0.48615745
405.100000,0.33499867
405.200000,0.41513256
405.300000,0.28169959
405.400000,0.45352107
405.500000,0.42200293
405.600000,0.48674718
405.700000,0.47711993
405.800000,0.46266800
405.900000,0.34743168
406.000000,0.39667092
406.100000,0.49859678
406.200000,0.24174370
406.300000,0.24297316
406.400000,0.35761544
406.500000,0.41176788
406.600000,0.21204610
406.700000,0.33298441
406.800000,0.35639948
406.900000,0.05119449
407.000000,0.35022894
407.100000,0.34602154
407.200000,0.32929053
407.300000,0.56084299
407.400000,0.15790210
407.500000,0.20800389
407.600000,-0.06398785
407.700000,0.25453705
407.800000,0.27321056
407.900000,0.24126697
408.000000,0.47578822
408.100000,0.43687318
408.200000,0.31717324
408.300000,0.27199986
408.400000,0.48436722
408.500000,0.30817202
408.600000,0.19347337
408.700000,0.06538453
408.800000,0.25518313
408.900000,0.42007608
409.000000,0.66951700
409.100000,0.32449914
409.200000,0.20844353
409.300000,0.14796268
409.400000,0.41577042
409.500000,0.08882708
